0,0.190,0.102,0.008,-0.087,-0.180,-0.267,-0.346,-0.415,-0.471,-0.514,-0.541,-0.553,-0.550,-0.531,-0.497,-0.452,-0.395,-0.331,-0.261,-0.190,-0.121,-0.058,-0.004,0.039,0.068,0.081,0.079,0.061,0.028,-0.015,-0.068,-0.126,-0.185,-0.242,-0.293,-0.336,-0.367,-0.385,-0.390,-0.380,-0.358,-0.325,-0.284,-0.236,-0.185,-0.133,-0.084,-0.039,-0.002,0.026,0.045,0.052,0.049,0.036,0.013,-0.018,-0.055,-0.097,-0.142,-0.186,-0.228,-0.266,-0.296,-0.317,-0.327,-0.325,-0.308,-0.279,-0.235,-0.178,-0.110,-0.033,0.050,0.135,0.220,0.299,0.369,0.426,0.466,0.487,0.488,0.468,0.427,0.366,0.289,0.198,0.098,-0.006,-0.110,-0.208,-0.296,-0.370,-0.427,-0.463,-0.479,-0.474,-0.448,-0.405,-0.346,-0.277,-0.200
0,0.608,0.721,0.828,0.926,1.016,1.095,1.165,1.227,1.281,1.329,1.374,1.416,1.459,1.501,1.545,1.591,1.639,1.688,1.738,1.788,1.836,1.880,1.919,1.952,1.975,1.987,1.986,1.970,1.937,1.885,1.814,1.723,1.612,1.482,1.335,1.173,1.000,0.819,0.634,0.451,0.273,0.105,-0.048,-0.184,-0.299,-0.390,-0.458,-0.500,-0.517,-0.510,-0.481,-0.431,-0.365,-0.285,-0.195,-0.098,0.001,0.099,0.191,0.273,0.342,0.395,0.429,0.441,0.430,0.395,0.336,0.254,0.150,0.028,-0.110,-0.259,-0.415,-0.573,-0.726,-0.872,-1.003,-1.117,-1.210,-1.279,-1.324,-1.343,-1.338,-1.309,-1.259,-1.191,-1.107,-1.010,-0.904,-0.790,-0.671,-0.549,-0.426,-0.303,-0.182,-0.064,0.049,0.156,0.255,0.344,0.420
0,0.024,0.027,0.012,-0.022,-0.078,-0.156,-0.256,-0.375,-0.511,-0.660,-0.816,-0.976,-1.132,-1.280,-1.413,-1.525,-1.613,-1.673,-1.700,-1.695,-1.655,-1.581,-1.476,-1.343,-1.186,-1.012,-0.825,-0.633,-0.444,-0.263,-0.098,0.045,0.161,0.248,0.301,0.321,0.308,0.265,0.194,0.100,-0.012,-0.135,-0.264,-0.394,-0.518,-0.632,-0.733,-0.819,-0.887,-0.937,-0.970,-0.987,-0.991,-0.983,-0.967,-0.944,-0.916,-0.885,-0.852,-0.817,-0.778,-0.736,-0.689,-0.634,-0.571,-0.497,-0.413,-0.318,-0.212,-0.098,0.025,0.151,0.280,0.406,0.528,0.640,0.741,0.827,0.897,0.950,0.985,1.003,1.005,0.992,0.966,0.930,0.887,0.838,0.786,0.731,0.674,0.617,0.559,0.498,0.434,0.366,0.292,0.210,0.120,0.021,-0.087
0,0.771,0.815,0.847,0.866,0.876,0.878,0.872,0.862,0.848,0.829,0.808,0.783,0.753,0.717,0.675,0.624,0.563,0.491,0.407,0.309,0.199,0.077,-0.057,-0.199,-0.348,-0.501,-0.654,-0.803,-0.944,-1.074,-1.189,-1.286,-1.362,-1.417,-1.449,-1.459,-1.448,-1.417,-1.369,-1.306,-1.232,-1.150,-1.063,-0.974,-0.884,-0.798,-0.716,-0.640,-0.573,-0.516,-0.470,-0.436,-0.417,-0.412,-0.422,-0.447,-0.487,-0.539,-0.603,-0.676,-0.754,-0.835,-0.914,-0.987,-1.052,-1.105,-1.144,-1.168,-1.176,-1.169,-1.148,-1.116,-1.075,-1.028,-0.978,-0.928,-0.879,-0.833,-0.790,-0.749,-0.711,-0.673,-0.632,-0.588,-0.538,-0.480,-0.413,-0.338,-0.254,-0.164,-0.069,0.027,0.120,0.207,0.284,0.347,0.393,0.418,0.422,0.402,0.360
0,0.457,0.459,0.464,0.472,0.480,0.489,0.495,0.497,0.494,0.485,0.469,0.444,0.410,0.369,0.320,0.264,0.202,0.137,0.067,-0.003,-0.074,-0.145,-0.214,-0.282,-0.347,-0.411,-0.472,-0.532,-0.590,-0.645,-0.699,-0.749,-0.795,-0.835,-0.868,-0.892,-0.905,-0.905,-0.892,-0.864,-0.821,-0.763,-0.692,-0.610,-0.518,-0.420,-0.319,-0.218,-0.120,-0.028,0.055,0.128,0.188,0.237,0.272,0.295,0.307,0.310,0.303,0.290,0.270,0.246,0.217,0.184,0.146,0.102,0.051,-0.009,-0.078,-0.159,-0.251,-0.356,-0.473,-0.600,-0.736,-0.877,-1.020,-1.162,-1.298,-1.426,-1.541,-1.640,-1.723,-1.787,-1.832,-1.858,-1.867,-1.859,-1.836,-1.800,-1.753,-1.696,-1.630,-1.558,-1.478,-1.394,-1.305,-1.212,-1.117,-1.020,-0.924
1,-1.492,-1.469,-1.449,-1.434,-1.424,-1.417,-1.414,-1.414,-1.419,-1.426,-1.438,-1.453,-1.472,-1.494,-1.520,-1.548,-1.578,-1.608,-1.639,-1.667,-1.692,-1.713,-1.726,-1.731,-1.725,-1.706,-1.674,-1.626,-1.562,-1.481,-1.382,-1.265,-1.130,-0.979,-0.813,-0.632,-0.439,-0.236,-0.025,0.191,0.409,0.628,0.843,1.053,1.255,1.446,1.624,1.786,1.930,2.054,2.156,2.233,2.285,2.309,2.306,2.274,2.213,2.125,2.009,1.867,1.702,1.515,1.309,1.087,0.854,0.611,0.364,0.116,-0.130,-0.369,-0.600,-0.818,-1.021,-1.207,-1.375,-1.524,-1.654,-1.763,-1.854,-1.925,-1.980,-2.017,-2.039,-2.045,-2.038,-2.017,-1.982,-1.935,-1.877,-1.807,-1.726,-1.637,-1.540,-1.437,-1.331,-1.223,-1.116,-1.012,-0.913,-0.821,-0.738
1,0.054,-0.047,-0.157,-0.275,-0.399,-0.527,-0.657,-0.786,-0.912,-1.032,-1.144,-1.244,-1.333,-1.407,-1.468,-1.513,-1.545,-1.565,-1.573,-1.572,-1.564,-1.553,-1.540,-1.529,-1.521,-1.520,-1.526,-1.542,-1.568,-1.605,-1.652,-1.710,-1.777,-1.852,-1.934,-2.021,-2.112,-2.203,-2.294,-2.382,-2.464,-2.540,-2.606,-2.661,-2.703,-2.731,-2.743,-2.738,-2.715,-2.674,-2.617,-2.544,-2.456,-2.357,-2.248,-2.135,-2.020,-1.907,-1.800,-1.703,-1.617,-1.546,-1.489,-1.447,-1.419,-1.403,-1.395,-1.391,-1.388,-1.382,-1.369,-1.345,-1.307,-1.254,-1.185,-1.100,-1.002,-0.893,-0.775,-0.653,-0.531,-0.413,-0.303,-0.203,-0.118,-0.049,0.002,0.035,0.050,0.048,0.029,-0.004,-0.049,-0.105,-0.169,-0.240,-0.315,-0.394,-0.473,-0.554,-0.634
1,1.109,0.982,0.850,0.717,0.586,0.459,0.339,0.227,0.126,0.039,-0.032,-0.087,-0.123,-0.141,-0.140,-0.120,-0.083,-0.032,0.032,0.106,0.185,0.267,0.348,0.424,0.492,0.550,0.596,0.629,0.647,0.650,0.641,0.619,0.587,0.546,0.499,0.448,0.395,0.343,0.293,0.247,0.207,0.173,0.146,0.127,0.114,0.106,0.103,0.102,0.102,0.101,0.096,0.087,0.071,0.049,0.019,-0.017,-0.059,-0.105,-0.153,-0.199,-0.241,-0.277,-0.304,-0.320,-0.324,-0.315,-0.295,-0.263,-0.223,-0.176,-0.125,-0.073,-0.023,0.023,0.063,0.096,0.122,0.141,0.155,0.165,0.174,0.184,0.199,0.221,0.252,0.295,0.350,0.417,0.497,0.586,0.683,0.784,0.883,0.977,1.060,1.126,1.171,1.189,1.176,1.130,1.050
1,-1.316,-1.232,-1.150,-1.071,-0.993,-0.915,-0.835,-0.755,-0.672,-0.586,-0.498,-0.407,-0.316,-0.226,-0.138,-0.056,0.018,0.081,0.130,0.163,0.175,0.167,0.135,0.081,0.003,-0.095,-0.211,-0.341,-0.482,-0.628,-0.772,-0.911,-1.037,-1.147,-1.235,-1.300,-1.338,-1.348,-1.331,-1.288,-1.220,-1.132,-1.025,-0.904,-0.772,-0.633,-0.491,-0.348,-0.208,-0.072,0.058,0.179,0.292,0.393,0.483,0.561,0.627,0.679,0.717,0.742,0.753,0.751,0.739,0.716,0.686,0.651,0.614,0.579,0.550,0.530,0.523,0.531,0.556,0.601,0.665,0.748,0.848,0.963,1.089,1.223,1.361,1.499,1.631,1.754,1.865,1.959,2.034,2.088,2.119,2.127,2.110,2.070,2.006,1.921,1.817,1.695,1.558,1.411,1.255,1.094,0.930
1,1.371,1.238,1.107,0.981,0.863,0.757,0.663,0.584,0.521,0.476,0.450,0.443,0.455,0.487,0.538,0.607,0.693,0.794,0.908,1.032,1.164,1.300,1.437,1.573,1.704,1.827,1.940,2.042,2.131,2.205,2.265,2.310,2.341,2.358,2.362,2.354,2.337,2.310,2.277,2.237,2.194,2.148,2.100,2.052,2.003,1.956,1.909,1.862,1.815,1.767,1.717,1.665,1.609,1.549,1.485,1.416,1.344,1.270,1.195,1.120,1.048,0.982,0.923,0.873,0.833,0.805,0.789,0.782,0.785,0.793,0.805,0.816,0.823,0.821,0.806,0.776,0.727,0.660,0.573,0.468,0.348,0.216,0.077,-0.062,-0.196,-0.319,-0.426,-0.510,-0.567,-0.595,-0.592,-0.557,-0.493,-0.400,-0.285,-0.150,-0.001,0.156,0.315,0.470,0.617
