0,-0.960,-0.894,-0.836,-0.787,-0.751,-0.729,-0.721,-0.728,-0.749,-0.785,-0.834,-0.894,-0.965,-1.045,-1.130,-1.221,-1.313,-1.405,-1.495,-1.580,-1.660,-1.731,-1.793,-1.845,-1.885,-1.914,-1.930,-1.934,-1.928,-1.912,-1.889,-1.859,-1.825,-1.790,-1.755,-1.721,-1.691,-1.665,-1.644,-1.628,-1.615,-1.605,-1.598,-1.591,-1.585,-1.577,-1.568,-1.559,-1.549,-1.540,-1.534,-1.532,-1.536,-1.548,-1.570,-1.600,-1.640,-1.688,-1.743,-1.801,-1.859,-1.914,-1.961,-1.997,-2.018,-2.021,-2.002,-1.961,-1.897,-1.810,-1.702,-1.574,-1.429,-1.272,-1.106,-0.935,-0.764,-0.598,-0.440,-0.295,-0.165,-0.054,0.038,0.108,0.157,0.185,0.194,0.186,0.162,0.127,0.082,0.032,-0.021,-0.074,-0.124,-0.168,-0.205,-0.232,-0.249,-0.255,-0.249
0,-1.351,-1.343,-1.342,-1.348,-1.360,-1.378,-1.401,-1.427,-1.455,-1.485,-1.514,-1.541,-1.565,-1.585,-1.599,-1.607,-1.607,-1.600,-1.584,-1.559,-1.525,-1.482,-1.431,-1.372,-1.304,-1.229,-1.147,-1.059,-0.966,-0.868,-0.767,-0.665,-0.563,-0.463,-0.368,-0.277,-0.195,-0.120,-0.056,-0.002,0.042,0.076,0.101,0.120,0.134,0.146,0.157,0.171,0.189,0.212,0.241,0.277,0.319,0.365,0.416,0.468,0.520,0.569,0.614,0.653,0.685,0.708,0.724,0.731,0.730,0.722,0.709,0.691,0.669,0.646,0.621,0.595,0.570,0.545,0.521,0.498,0.475,0.451,0.426,0.400,0.372,0.342,0.310,0.275,0.240,0.203,0.167,0.132,0.099,0.069,0.044,0.024,0.009,0.001,-0.002,0.001,0.009,0.021,0.037,0.056,0.076
0,0.085,0.032,-0.021,-0.072,-0.120,-0.165,-0.207,-0.246,-0.283,-0.319,-0.353,-0.388,-0.423,-0.459,-0.495,-0.533,-0.569,-0.605,-0.638,-0.668,-0.694,-0.714,-0.727,-0.734,-0.735,-0.730,-0.721,-0.709,-0.696,-0.684,-0.675,-0.671,-0.673,-0.684,-0.703,-0.731,-0.769,-0.815,-0.868,-0.928,-0.991,-1.055,-1.118,-1.177,-1.228,-1.269,-1.298,-1.311,-1.307,-1.285,-1.244,-1.184,-1.105,-1.008,-0.897,-0.772,-0.639,-0.500,-0.359,-0.220,-0.089,0.032,0.139,0.228,0.296,0.343,0.366,0.366,0.343,0.298,0.234,0.155,0.063,-0.037,-0.140,-0.243,-0.340,-0.427,-0.502,-0.560,-0.601,-0.623,-0.628,-0.614,-0.585,-0.543,-0.491,-0.432,-0.370,-0.307,-0.246,-0.189,-0.138,-0.095,-0.058,-0.029,-0.006,0.011,0.022,0.030,0.035
0,-0.323,-0.328,-0.319,-0.298,-0.264,-0.219,-0.164,-0.100,-0.031,0.042,0.116,0.190,0.261,0.328,0.390,0.446,0.495,0.538,0.573,0.601,0.622,0.637,0.645,0.647,0.642,0.632,0.616,0.595,0.568,0.536,0.499,0.457,0.409,0.358,0.302,0.242,0.179,0.112,0.043,-0.028,-0.102,-0.176,-0.252,-0.327,-0.402,-0.476,-0.548,-0.619,-0.688,-0.755,-0.819,-0.881,-0.942,-1.001,-1.059,-1.117,-1.175,-1.234,-1.293,-1.353,-1.413,-1.473,-1.532,-1.587,-1.639,-1.683,-1.719,-1.744,-1.756,-1.753,-1.732,-1.693,-1.634,-1.556,-1.457,-1.340,-1.204,-1.053,-0.887,-0.708,-0.520,-0.325,-0.124,0.079,0.283,0.484,0.682,0.873,1.056,1.226,1.382,1.519,1.636,1.728,1.792,1.826,1.828,1.796,1.730,1.633,1.505
0,-2.483,-2.461,-2.422,-2.369,-2.304,-2.229,-2.146,-2.059,-1.969,-1.877,-1.786,-1.697,-1.610,-1.525,-1.444,-1.366,-1.292,-1.220,-1.152,-1.085,-1.021,-0.957,-0.894,-0.830,-0.764,-0.696,-0.624,-0.548,-0.468,-0.383,-0.293,-0.199,-0.102,-0.002,0.100,0.200,0.300,0.395,0.486,0.571,0.648,0.717,0.776,0.825,0.864,0.892,0.908,0.913,0.905,0.886,0.853,0.808,0.750,0.678,0.593,0.495,0.385,0.265,0.135,-0.001,-0.141,-0.281,-0.418,-0.547,-0.665,-0.769,-0.855,-0.920,-0.963,-0.983,-0.980,-0.956,-0.912,-0.852,-0.779,-0.698,-0.612,-0.528,-0.448,-0.378,-0.321,-0.279,-0.255,-0.250,-0.263,-0.296,-0.345,-0.409,-0.486,-0.572,-0.663,-0.756,-0.847,-0.934,-1.013,-1.083,-1.141,-1.187,-1.221,-1.244,-1.256
1,-0.379,-0.340,-0.304,-0.273,-0.252,-0.243,-0.247,-0.264,-0.295,-0.337,-0.388,-0.444,-0.503,-0.560,-0.611,-0.653,-0.684,-0.700,-0.701,-0.686,-0.653,-0.605,-0.542,-0.464,-0.375,-0.275,-0.168,-0.055,0.061,0.179,0.297,0.413,0.525,0.633,0.735,0.831,0.919,0.999,1.071,1.135,1.189,1.234,1.269,1.294,1.308,1.311,1.302,1.280,1.247,1.202,1.146,1.080,1.005,0.923,0.836,0.745,0.654,0.565,0.479,0.398,0.325,0.261,0.206,0.163,0.130,0.110,0.100,0.102,0.115,0.139,0.172,0.214,0.264,0.320,0.381,0.445,0.509,0.571,0.629,0.679,0.720,0.748,0.763,0.762,0.744,0.710,0.659,0.593,0.514,0.425,0.328,0.228,0.128,0.031,-0.059,-0.139,-0.207,-0.261,-0.300,-0.324,-0.332
1,-1.112,-1.056,-0.997,-0.934,-0.867,-0.796,-0.720,-0.638,-0.551,-0.458,-0.361,-0.259,-0.155,-0.048,0.057,0.161,0.260,0.352,0.436,0.509,0.570,0.617,0.648,0.663,0.660,0.639,0.600,0.541,0.464,0.369,0.256,0.127,-0.015,-0.168,-0.330,-0.496,-0.662,-0.825,-0.980,-1.122,-1.247,-1.352,-1.433,-1.488,-1.516,-1.514,-1.484,-1.425,-1.339,-1.229,-1.096,-0.945,-0.779,-0.602,-0.420,-0.236,-0.055,0.120,0.283,0.434,0.568,0.684,0.782,0.862,0.925,0.972,1.007,1.031,1.048,1.060,1.072,1.085,1.102,1.124,1.153,1.190,1.234,1.285,1.342,1.405,1.470,1.538,1.605,1.671,1.732,1.787,1.834,1.873,1.900,1.916,1.920,1.910,1.887,1.851,1.803,1.742,1.669,1.586,1.492,1.389,1.278
1,0.266,0.417,0.566,0.712,0.853,0.988,1.117,1.239,1.351,1.452,1.540,1.613,1.670,1.708,1.724,1.718,1.687,1.631,1.551,1.445,1.316,1.166,0.998,0.814,0.621,0.420,0.218,0.019,-0.174,-0.356,-0.525,-0.677,-0.812,-0.927,-1.023,-1.099,-1.156,-1.195,-1.216,-1.221,-1.212,-1.189,-1.153,-1.107,-1.051,-0.988,-0.919,-0.846,-0.772,-0.699,-0.630,-0.568,-0.515,-0.476,-0.452,-0.446,-0.458,-0.492,-0.545,-0.619,-0.711,-0.820,-0.942,-1.076,-1.216,-1.361,-1.505,-1.647,-1.783,-1.911,-2.029,-2.136,-2.231,-2.313,-2.382,-2.438,-2.480,-2.509,-2.523,-2.523,-2.507,-2.474,-2.424,-2.356,-2.269,-2.163,-2.039,-1.895,-1.734,-1.557,-1.365,-1.162,-0.949,-0.731,-0.511,-0.293,-0.081,0.121,0.308,0.478,0.627
1,1.050,0.978,0.886,0.773,0.639,0.487,0.317,0.134,-0.058,-0.257,-0.456,-0.650,-0.836,-1.009,-1.164,-1.300,-1.413,-1.503,-1.569,-1.611,-1.631,-1.630,-1.611,-1.575,-1.527,-1.468,-1.401,-1.329,-1.252,-1.174,-1.094,-1.015,-0.937,-0.861,-0.788,-0.717,-0.650,-0.587,-0.528,-0.474,-0.425,-0.380,-0.341,-0.306,-0.276,-0.251,-0.229,-0.212,-0.198,-0.189,-0.183,-0.182,-0.186,-0.196,-0.212,-0.237,-0.269,-0.311,-0.362,-0.422,-0.491,-0.567,-0.650,-0.737,-0.826,-0.914,-0.999,-1.078,-1.149,-1.208,-1.253,-1.282,-1.293,-1.285,-1.258,-1.210,-1.141,-1.053,-0.946,-0.822,-0.683,-0.531,-0.370,-0.203,-0.034,0.134,0.297,0.451,0.593,0.721,0.831,0.924,0.997,1.053,1.092,1.116,1.127,1.128,1.121,1.109,1.095
1,1.689,1.770,1.853,1.933,2.006,2.069,2.119,2.154,2.171,2.172,2.155,2.123,2.077,2.018,1.949,1.871,1.788,1.701,1.612,1.521,1.429,1.338,1.247,1.156,1.066,0.976,0.888,0.802,0.719,0.641,0.569,0.506,0.453,0.412,0.384,0.371,0.373,0.390,0.421,0.464,0.517,0.578,0.642,0.708,0.771,0.828,0.879,0.919,0.950,0.970,0.981,0.983,0.979,0.970,0.961,0.952,0.947,0.947,0.955,0.970,0.994,1.024,1.062,1.103,1.147,1.191,1.232,1.267,1.294,1.309,1.312,1.299,1.270,1.224,1.161,1.082,0.988,0.881,0.763,0.636,0.505,0.372,0.240,0.113,-0.006,-0.114,-0.209,-0.290,-0.355,-0.402,-0.433,-0.447,-0.443,-0.423,-0.386,-0.332,-0.262,-0.175,-0.071,0.050,0.188
