0,0.062,-0.004,-0.085,-0.177,-0.272,-0.366,-0.452,-0.525,-0.580,-0.613,-0.621,-0.601,-0.554,-0.478,-0.376,-0.249,-0.101,0.064,0.243,0.432,0.625,0.818,1.008,1.188,1.356,1.507,1.638,1.746,1.827,1.881,1.905,1.898,1.861,1.793,1.697,1.575,1.430,1.264,1.083,0.889,0.688,0.484,0.279,0.079,-0.115,-0.300,-0.476,-0.639,-0.791,-0.932,-1.062,-1.183,-1.294,-1.397,-1.492,-1.579,-1.659,-1.730,-1.792,-1.844,-1.883,-1.909,-1.921,-1.917,-1.896,-1.859,-1.804,-1.734,-1.648,-1.548,-1.436,-1.313,-1.181,-1.042,-0.897,-0.747,-0.595,-0.442,-0.289,-0.137,0.013,0.159,0.301,0.437,0.565,0.685,0.795,0.896,0.985,1.063,1.130,1.186,1.233,1.271,1.303,1.329,1.351,1.371,1.392,1.413,1.437
0,0.182,0.150,0.132,0.130,0.146,0.179,0.229,0.294,0.370,0.454,0.542,0.629,0.711,0.784,0.844,0.889,0.917,0.928,0.922,0.901,0.867,0.823,0.773,0.720,0.668,0.620,0.580,0.549,0.530,0.523,0.530,0.550,0.582,0.626,0.679,0.740,0.806,0.875,0.945,1.013,1.078,1.136,1.186,1.227,1.257,1.276,1.283,1.278,1.263,1.236,1.200,1.156,1.106,1.050,0.992,0.933,0.875,0.819,0.768,0.723,0.686,0.658,0.641,0.634,0.638,0.654,0.681,0.719,0.765,0.818,0.876,0.937,0.997,1.055,1.106,1.149,1.181,1.199,1.203,1.192,1.165,1.123,1.068,1.002,0.927,0.848,0.768,0.691,0.622,0.564,0.521,0.496,0.493,0.512,0.554,0.620,0.708,0.816,0.942,1.083,1.234
0,1.180,1.242,1.300,1.353,1.399,1.437,1.467,1.487,1.497,1.499,1.491,1.476,1.452,1.421,1.383,1.337,1.285,1.227,1.162,1.091,1.015,0.935,0.851,0.765,0.678,0.592,0.509,0.430,0.359,0.295,0.240,0.195,0.160,0.133,0.115,0.104,0.098,0.094,0.092,0.088,0.081,0.071,0.057,0.039,0.018,-0.004,-0.026,-0.045,-0.059,-0.066,-0.063,-0.050,-0.026,0.010,0.057,0.113,0.177,0.247,0.320,0.393,0.464,0.532,0.594,0.648,0.695,0.734,0.765,0.787,0.803,0.811,0.813,0.809,0.799,0.785,0.765,0.742,0.715,0.684,0.651,0.616,0.581,0.546,0.514,0.484,0.458,0.437,0.421,0.411,0.407,0.409,0.417,0.431,0.451,0.476,0.507,0.544,0.587,0.639,0.699,0.769,0.849
0,1.257,1.208,1.148,1.076,0.993,0.897,0.787,0.664,0.529,0.382,0.226,0.062,-0.106,-0.276,-0.445,-0.610,-0.768,-0.917,-1.053,-1.176,-1.284,-1.377,-1.454,-1.515,-1.563,-1.597,-1.621,-1.635,-1.643,-1.646,-1.646,-1.645,-1.644,-1.644,-1.645,-1.648,-1.653,-1.658,-1.662,-1.665,-1.666,-1.662,-1.654,-1.641,-1.621,-1.597,-1.568,-1.534,-1.499,-1.462,-1.427,-1.394,-1.367,-1.346,-1.334,-1.331,-1.338,-1.355,-1.380,-1.411,-1.448,-1.485,-1.520,-1.550,-1.570,-1.577,-1.569,-1.544,-1.500,-1.436,-1.352,-1.251,-1.133,-1.000,-0.856,-0.703,-0.543,-0.381,-0.217,-0.056,0.102,0.253,0.396,0.530,0.651,0.759,0.852,0.928,0.984,1.019,1.031,1.018,0.978,0.912,0.818,0.696,0.548,0.375,0.179,-0.037,-0.268
0,1.321,1.327,1.339,1.358,1.382,1.411,1.442,1.474,1.504,1.530,1.550,1.561,1.562,1.552,1.529,1.493,1.443,1.381,1.306,1.220,1.124,1.019,0.908,0.792,0.674,0.557,0.443,0.335,0.235,0.148,0.074,0.017,-0.023,-0.042,-0.042,-0.022,0.017,0.073,0.145,0.228,0.320,0.416,0.513,0.607,0.693,0.768,0.831,0.880,0.914,0.933,0.940,0.936,0.923,0.906,0.887,0.869,0.854,0.846,0.844,0.847,0.857,0.870,0.883,0.894,0.899,0.895,0.878,0.845,0.796,0.729,0.645,0.544,0.431,0.307,0.176,0.043,-0.088,-0.212,-0.328,-0.430,-0.518,-0.590,-0.647,-0.689,-0.718,-0.735,-0.744,-0.747,-0.747,-0.745,-0.745,-0.747,-0.751,-0.758,-0.768,-0.779,-0.790,-0.801,-0.809,-0.813,-0.814
1,0.136,0.139,0.143,0.147,0.149,0.149,0.146,0.141,0.133,0.123,0.112,0.102,0.095,0.093,0.098,0.111,0.134,0.169,0.216,0.274,0.342,0.419,0.503,0.591,0.680,0.767,0.849,0.924,0.989,1.042,1.082,1.109,1.124,1.126,1.117,1.099,1.072,1.040,1.002,0.962,0.920,0.877,0.834,0.791,0.749,0.707,0.665,0.621,0.575,0.527,0.475,0.418,0.357,0.291,0.220,0.145,0.067,-0.013,-0.092,-0.170,-0.244,-0.313,-0.376,-0.431,-0.477,-0.516,-0.547,-0.571,-0.590,-0.605,-0.616,-0.625,-0.632,-0.639,-0.645,-0.649,-0.651,-0.650,-0.646,-0.636,-0.620,-0.598,-0.570,-0.535,-0.495,-0.451,-0.405,-0.357,-0.311,-0.267,-0.228,-0.194,-0.168,-0.150,-0.141,-0.141,-0.149,-0.165,-0.189,-0.218,-0.253
1,-0.142,-0.028,0.082,0.184,0.273,0.345,0.400,0.434,0.449,0.445,0.425,0.392,0.349,0.302,0.254,0.212,0.178,0.156,0.150,0.160,0.188,0.234,0.295,0.370,0.456,0.550,0.648,0.747,0.844,0.936,1.020,1.093,1.154,1.202,1.237,1.257,1.263,1.256,1.235,1.202,1.158,1.103,1.039,0.967,0.888,0.802,0.712,0.618,0.523,0.428,0.335,0.245,0.160,0.083,0.015,-0.043,-0.089,-0.123,-0.144,-0.154,-0.152,-0.140,-0.119,-0.091,-0.058,-0.022,0.016,0.053,0.089,0.120,0.146,0.166,0.177,0.180,0.172,0.153,0.121,0.077,0.020,-0.050,-0.132,-0.226,-0.329,-0.441,-0.558,-0.678,-0.798,-0.914,-1.024,-1.125,-1.212,-1.284,-1.339,-1.374,-1.389,-1.384,-1.357,-1.310,-1.243,-1.159,-1.058
1,-0.552,-0.737,-0.925,-1.112,-1.292,-1.462,-1.618,-1.756,-1.874,-1.970,-2.041,-2.087,-2.107,-2.102,-2.072,-2.018,-1.942,-1.847,-1.736,-1.610,-1.474,-1.330,-1.181,-1.030,-0.879,-0.729,-0.583,-0.442,-0.306,-0.177,-0.053,0.064,0.173,0.274,0.367,0.451,0.523,0.584,0.631,0.663,0.679,0.679,0.661,0.626,0.574,0.508,0.428,0.338,0.241,0.138,0.034,-0.068,-0.167,-0.259,-0.343,-0.417,-0.482,-0.535,-0.579,-0.613,-0.637,-0.653,-0.662,-0.666,-0.665,-0.660,-0.653,-0.646,-0.641,-0.638,-0.641,-0.650,-0.668,-0.696,-0.736,-0.788,-0.854,-0.934,-1.026,-1.129,-1.241,-1.361,-1.485,-1.609,-1.730,-1.844,-1.948,-2.036,-2.107,-2.156,-2.182,-2.182,-2.155,-2.101,-2.020,-1.913,-1.783,-1.633,-1.467,-1.288,-1.103
1,0.901,0.939,0.987,1.044,1.109,1.180,1.256,1.334,1.413,1.488,1.559,1.622,1.676,1.718,1.747,1.763,1.764,1.751,1.725,1.687,1.638,1.582,1.521,1.458,1.394,1.334,1.277,1.226,1.180,1.139,1.100,1.063,1.022,0.976,0.921,0.855,0.774,0.678,0.566,0.440,0.301,0.153,0.001,-0.151,-0.298,-0.435,-0.556,-0.657,-0.736,-0.790,-0.819,-0.821,-0.800,-0.756,-0.691,-0.610,-0.515,-0.408,-0.293,-0.172,-0.046,0.081,0.209,0.337,0.461,0.582,0.696,0.803,0.900,0.984,1.053,1.105,1.137,1.148,1.136,1.100,1.040,0.958,0.853,0.729,0.588,0.434,0.270,0.101,-0.069,-0.236,-0.394,-0.542,-0.673,-0.788,-0.884,-0.959,-1.014,-1.049,-1.067,-1.068,-1.057,-1.036,-1.009,-0.978,-0.945
1,0.306,0.195,0.067,-0.075,-0.228,-0.386,-0.546,-0.705,-0.859,-1.005,-1.141,-1.263,-1.372,-1.465,-1.541,-1.600,-1.641,-1.664,-1.670,-1.659,-1.632,-1.592,-1.540,-1.481,-1.418,-1.354,-1.294,-1.241,-1.197,-1.167,-1.151,-1.150,-1.164,-1.191,-1.231,-1.279,-1.335,-1.394,-1.454,-1.513,-1.569,-1.620,-1.666,-1.706,-1.741,-1.769,-1.793,-1.812,-1.826,-1.834,-1.836,-1.830,-1.816,-1.790,-1.753,-1.701,-1.633,-1.549,-1.447,-1.329,-1.194,-1.046,-0.887,-0.719,-0.549,-0.379,-0.216,-0.062,0.076,0.197,0.297,0.375,0.430,0.463,0.475,0.470,0.451,0.421,0.385,0.347,0.311,0.278,0.253,0.236,0.228,0.229,0.237,0.249,0.265,0.280,0.292,0.298,0.295,0.281,0.255,0.215,0.162,0.097,0.021,-0.063,-0.153
