0,0.217,0.192,0.176,0.172,0.179,0.200,0.235,0.284,0.345,0.419,0.503,0.595,0.693,0.795,0.897,0.996,1.090,1.174,1.246,1.304,1.345,1.367,1.371,1.354,1.319,1.266,1.196,1.114,1.021,0.920,0.817,0.713,0.612,0.517,0.429,0.352,0.284,0.227,0.179,0.139,0.106,0.077,0.052,0.026,-0.000,-0.029,-0.061,-0.096,-0.134,-0.173,-0.214,-0.254,-0.291,-0.323,-0.348,-0.365,-0.372,-0.368,-0.352,-0.326,-0.289,-0.242,-0.187,-0.127,-0.063,0.002,0.066,0.128,0.184,0.234,0.277,0.313,0.342,0.365,0.382,0.395,0.405,0.413,0.421,0.430,0.439,0.449,0.459,0.468,0.475,0.479,0.477,0.469,0.453,0.428,0.393,0.348,0.293,0.229,0.157,0.077,-0.010,-0.100,-0.193,-0.287,-0.379
0,-0.608,-0.594,-0.588,-0.588,-0.592,-0.597,-0.600,-0.598,-0.587,-0.566,-0.532,-0.484,-0.421,-0.344,-0.254,-0.152,-0.040,0.077,0.198,0.319,0.437,0.548,0.650,0.742,0.821,0.886,0.937,0.973,0.995,1.003,0.997,0.979,0.949,0.908,0.855,0.792,0.719,0.635,0.542,0.440,0.328,0.209,0.083,-0.049,-0.186,-0.325,-0.464,-0.602,-0.737,-0.865,-0.986,-1.097,-1.197,-1.282,-1.354,-1.409,-1.449,-1.471,-1.477,-1.467,-1.442,-1.404,-1.354,-1.296,-1.231,-1.164,-1.098,-1.037,-0.983,-0.941,-0.913,-0.902,-0.909,-0.933,-0.976,-1.035,-1.107,-1.190,-1.278,-1.367,-1.451,-1.527,-1.589,-1.634,-1.658,-1.662,-1.643,-1.603,-1.544,-1.469,-1.381,-1.284,-1.182,-1.080,-0.980,-0.886,-0.801,-0.727,-0.666,-0.619,-0.587
0,-0.300,-0.383,-0.492,-0.625,-0.780,-0.954,-1.141,-1.337,-1.536,-1.731,-1.914,-2.080,-2.221,-2.330,-2.403,-2.434,-2.421,-2.363,-2.259,-2.112,-1.925,-1.703,-1.451,-1.178,-0.890,-0.595,-0.302,-0.017,0.254,0.503,0.728,0.923,1.087,1.218,1.316,1.381,1.415,1.419,1.396,1.347,1.277,1.188,1.084,0.968,0.843,0.714,0.584,0.457,0.336,0.224,0.125,0.041,-0.027,-0.077,-0.109,-0.123,-0.120,-0.100,-0.066,-0.018,0.040,0.108,0.183,0.264,0.350,0.439,0.531,0.623,0.715,0.806,0.893,0.976,1.052,1.119,1.175,1.219,1.247,1.260,1.257,1.236,1.199,1.148,1.083,1.007,0.924,0.835,0.745,0.655,0.569,0.489,0.417,0.354,0.301,0.259,0.226,0.204,0.190,0.185,0.188,0.196,0.211
0,-0.988,-1.020,-1.034,-1.030,-1.010,-0.976,-0.929,-0.871,-0.804,-0.728,-0.646,-0.558,-0.465,-0.370,-0.273,-0.176,-0.080,0.011,0.096,0.173,0.241,0.298,0.344,0.379,0.404,0.420,0.430,0.436,0.440,0.444,0.449,0.459,0.472,0.489,0.509,0.531,0.552,0.571,0.585,0.593,0.591,0.579,0.555,0.519,0.470,0.409,0.337,0.254,0.162,0.062,-0.046,-0.158,-0.276,-0.396,-0.519,-0.644,-0.769,-0.894,-1.016,-1.136,-1.250,-1.358,-1.457,-1.546,-1.622,-1.685,-1.734,-1.769,-1.789,-1.796,-1.791,-1.777,-1.757,-1.732,-1.706,-1.681,-1.659,-1.641,-1.629,-1.622,-1.620,-1.622,-1.626,-1.632,-1.637,-1.641,-1.643,-1.643,-1.640,-1.635,-1.629,-1.623,-1.617,-1.612,-1.608,-1.605,-1.602,-1.599,-1.594,-1.585,-1.570
0,-0.145,-0.198,-0.239,-0.268,-0.286,-0.294,-0.293,-0.281,-0.261,-0.230,-0.191,-0.141,-0.082,-0.014,0.061,0.143,0.228,0.316,0.403,0.486,0.562,0.628,0.683,0.724,0.751,0.762,0.758,0.741,0.712,0.675,0.632,0.586,0.542,0.503,0.470,0.448,0.438,0.441,0.457,0.487,0.529,0.583,0.645,0.713,0.785,0.857,0.928,0.993,1.050,1.096,1.130,1.148,1.150,1.133,1.098,1.041,0.965,0.868,0.750,0.613,0.457,0.285,0.099,-0.100,-0.307,-0.519,-0.733,-0.944,-1.147,-1.340,-1.518,-1.678,-1.816,-1.931,-2.021,-2.086,-2.127,-2.143,-2.137,-2.112,-2.070,-2.014,-1.948,-1.876,-1.800,-1.723,-1.648,-1.577,-1.512,-1.454,-1.403,-1.359,-1.323,-1.293,-1.268,-1.247,-1.228,-1.210,-1.191,-1.170,-1.145
1,-1.490,-1.494,-1.490,-1.478,-1.459,-1.433,-1.399,-1.357,-1.307,-1.248,-1.180,-1.104,-1.021,-0.931,-0.837,-0.741,-0.646,-0.554,-0.469,-0.394,-0.330,-0.280,-0.245,-0.225,-0.220,-0.228,-0.248,-0.276,-0.310,-0.347,-0.383,-0.415,-0.442,-0.462,-0.474,-0.477,-0.472,-0.461,-0.445,-0.427,-0.407,-0.389,-0.375,-0.365,-0.360,-0.362,-0.369,-0.382,-0.398,-0.417,-0.436,-0.452,-0.465,-0.472,-0.471,-0.461,-0.440,-0.409,-0.367,-0.315,-0.254,-0.186,-0.114,-0.039,0.034,0.103,0.163,0.213,0.248,0.266,0.265,0.244,0.202,0.139,0.057,-0.041,-0.154,-0.278,-0.407,-0.538,-0.665,-0.785,-0.892,-0.982,-1.053,-1.102,-1.127,-1.128,-1.104,-1.057,-0.989,-0.902,-0.798,-0.681,-0.553,-0.419,-0.280,-0.140,-0.003,0.130,0.255
1,0.114,0.138,0.176,0.227,0.292,0.369,0.456,0.552,0.653,0.759,0.863,0.965,1.058,1.140,1.207,1.255,1.281,1.284,1.261,1.214,1.143,1.051,0.941,0.818,0.685,0.548,0.412,0.282,0.160,0.052,-0.042,-0.120,-0.180,-0.225,-0.254,-0.269,-0.273,-0.267,-0.254,-0.236,-0.216,-0.197,-0.180,-0.166,-0.158,-0.156,-0.162,-0.175,-0.195,-0.221,-0.251,-0.283,-0.315,-0.345,-0.368,-0.384,-0.388,-0.381,-0.359,-0.323,-0.273,-0.211,-0.138,-0.057,0.028,0.114,0.198,0.274,0.340,0.392,0.427,0.444,0.440,0.414,0.367,0.298,0.210,0.103,-0.019,-0.153,-0.296,-0.445,-0.595,-0.744,-0.888,-1.024,-1.150,-1.264,-1.364,-1.450,-1.521,-1.577,-1.619,-1.648,-1.664,-1.668,-1.662,-1.647,-1.622,-1.589,-1.548
1,1.182,1.279,1.365,1.437,1.493,1.532,1.553,1.555,1.538,1.503,1.452,1.386,1.307,1.218,1.120,1.016,0.910,0.803,0.697,0.594,0.496,0.404,0.318,0.239,0.167,0.103,0.045,-0.006,-0.049,-0.087,-0.117,-0.141,-0.159,-0.170,-0.175,-0.174,-0.168,-0.157,-0.141,-0.123,-0.103,-0.082,-0.061,-0.040,-0.021,-0.002,0.014,0.030,0.046,0.063,0.082,0.103,0.128,0.158,0.192,0.233,0.278,0.329,0.384,0.443,0.504,0.567,0.631,0.695,0.758,0.820,0.880,0.937,0.992,1.043,1.090,1.131,1.167,1.195,1.215,1.225,1.224,1.212,1.189,1.154,1.109,1.055,0.994,0.927,0.858,0.789,0.722,0.661,0.606,0.560,0.522,0.494,0.474,0.460,0.453,0.447,0.443,0.437,0.427,0.411,0.387
1,0.836,0.798,0.755,0.705,0.648,0.583,0.512,0.435,0.353,0.266,0.176,0.086,-0.003,-0.087,-0.166,-0.237,-0.296,-0.343,-0.376,-0.393,-0.394,-0.377,-0.343,-0.292,-0.226,-0.144,-0.050,0.056,0.171,0.291,0.415,0.538,0.657,0.769,0.870,0.956,1.024,1.071,1.093,1.088,1.056,0.994,0.902,0.782,0.634,0.462,0.268,0.058,-0.165,-0.394,-0.623,-0.845,-1.055,-1.247,-1.413,-1.551,-1.656,-1.725,-1.757,-1.752,-1.712,-1.639,-1.538,-1.414,-1.273,-1.122,-0.966,-0.814,-0.672,-0.544,-0.435,-0.349,-0.287,-0.250,-0.236,-0.243,-0.266,-0.302,-0.344,-0.386,-0.421,-0.444,-0.449,-0.434,-0.393,-0.327,-0.234,-0.118,0.019,0.172,0.337,0.508,0.679,0.844,0.997,1.135,1.253,1.349,1.421,1.470,1.495
1,-1.818,-1.877,-1.926,-1.962,-1.984,-1.989,-1.977,-1.947,-1.898,-1.830,-1.744,-1.643,-1.528,-1.403,-1.269,-1.132,-0.993,-0.857,-0.727,-0.606,-0.496,-0.401,-0.322,-0.262,-0.221,-0.201,-0.202,-0.224,-0.266,-0.329,-0.410,-0.507,-0.618,-0.739,-0.868,-0.999,-1.130,-1.255,-1.370,-1.472,-1.556,-1.621,-1.664,-1.683,-1.679,-1.651,-1.602,-1.534,-1.450,-1.353,-1.247,-1.137,-1.026,-0.917,-0.816,-0.723,-0.642,-0.575,-0.520,-0.480,-0.453,-0.439,-0.436,-0.443,-0.457,-0.477,-0.501,-0.528,-0.556,-0.584,-0.612,-0.640,-0.667,-0.696,-0.726,-0.759,-0.797,-0.839,-0.888,-0.944,-1.006,-1.075,-1.149,-1.227,-1.307,-1.385,-1.460,-1.527,-1.584,-1.629,-1.657,-1.667,-1.659,-1.631,-1.584,-1.519,-1.438,-1.343,-1.237,-1.124,-1.008
