0,-2.590,-2.665,-2.719,-2.751,-2.758,-2.738,-2.692,-2.620,-2.523,-2.404,-2.267,-2.115,-1.952,-1.784,-1.616,-1.451,-1.295,-1.152,-1.024,-0.912,-0.819,-0.744,-0.687,-0.645,-0.617,-0.601,-0.593,-0.591,-0.592,-0.596,-0.600,-0.604,-0.608,-0.610,-0.613,-0.617,-0.623,-0.632,-0.645,-0.664,-0.691,-0.725,-0.769,-0.822,-0.885,-0.959,-1.042,-1.136,-1.239,-1.350,-1.469,-1.594,-1.723,-1.855,-1.986,-2.116,-2.241,-2.359,-2.467,-2.563,-2.644,-2.709,-2.754,-2.778,-2.781,-2.761,-2.718,-2.652,-2.564,-2.455,-2.327,-2.181,-2.021,-1.848,-1.664,-1.473,-1.276,-1.074,-0.871,-0.667,-0.464,-0.264,-0.068,0.124,0.308,0.483,0.648,0.800,0.938,1.060,1.164,1.249,1.313,1.357,1.381,1.386,1.372,1.342,1.299,1.244,1.181
0,0.401,0.315,0.232,0.153,0.080,0.016,-0.040,-0.086,-0.123,-0.151,-0.172,-0.186,-0.196,-0.205,-0.213,-0.222,-0.235,-0.253,-0.275,-0.302,-0.334,-0.368,-0.402,-0.436,-0.466,-0.490,-0.505,-0.510,-0.503,-0.483,-0.450,-0.404,-0.346,-0.278,-0.202,-0.120,-0.036,0.047,0.127,0.200,0.264,0.317,0.356,0.382,0.394,0.392,0.377,0.352,0.318,0.278,0.235,0.192,0.153,0.121,0.099,0.088,0.090,0.107,0.139,0.187,0.247,0.321,0.404,0.495,0.590,0.687,0.781,0.870,0.950,1.018,1.072,1.109,1.127,1.125,1.101,1.057,0.993,0.909,0.808,0.692,0.566,0.432,0.294,0.157,0.026,-0.095,-0.203,-0.295,-0.368,-0.420,-0.453,-0.466,-0.461,-0.441,-0.409,-0.367,-0.321,-0.273,-0.227,-0.185,-0.149
0,0.037,0.037,0.019,-0.017,-0.072,-0.144,-0.230,-0.329,-0.438,-0.553,-0.669,-0.785,-0.895,-0.998,-1.090,-1.170,-1.235,-1.287,-1.324,-1.348,-1.360,-1.361,-1.352,-1.335,-1.311,-1.281,-1.247,-1.208,-1.167,-1.122,-1.076,-1.030,-0.984,-0.940,-0.901,-0.867,-0.842,-0.827,-0.824,-0.834,-0.858,-0.895,-0.945,-1.006,-1.075,-1.150,-1.225,-1.298,-1.364,-1.419,-1.459,-1.482,-1.485,-1.468,-1.430,-1.373,-1.299,-1.211,-1.112,-1.008,-0.903,-0.801,-0.707,-0.625,-0.559,-0.510,-0.479,-0.466,-0.472,-0.492,-0.526,-0.569,-0.617,-0.667,-0.715,-0.758,-0.792,-0.817,-0.830,-0.832,-0.822,-0.801,-0.770,-0.730,-0.683,-0.630,-0.572,-0.508,-0.439,-0.365,-0.285,-0.199,-0.106,-0.005,0.102,0.217,0.338,0.464,0.593,0.722,0.850
0,0.318,0.241,0.164,0.090,0.018,-0.051,-0.116,-0.176,-0.231,-0.279,-0.320,-0.353,-0.376,-0.389,-0.392,-0.382,-0.361,-0.328,-0.282,-0.225,-0.157,-0.080,0.005,0.096,0.191,0.287,0.381,0.472,0.556,0.632,0.699,0.753,0.796,0.825,0.842,0.847,0.840,0.823,0.797,0.764,0.724,0.681,0.635,0.588,0.542,0.497,0.455,0.417,0.384,0.356,0.335,0.320,0.312,0.310,0.313,0.321,0.333,0.348,0.363,0.376,0.387,0.393,0.394,0.387,0.373,0.351,0.322,0.286,0.246,0.204,0.161,0.122,0.090,0.067,0.057,0.062,0.084,0.125,0.185,0.264,0.361,0.474,0.601,0.740,0.886,1.036,1.188,1.337,1.481,1.616,1.741,1.854,1.952,2.035,2.102,2.152,2.185,2.199,2.196,2.174,2.134
0,-0.423,-0.411,-0.401,-0.393,-0.390,-0.392,-0.400,-0.413,-0.430,-0.450,-0.471,-0.490,-0.506,-0.515,-0.515,-0.504,-0.480,-0.442,-0.389,-0.324,-0.246,-0.157,-0.060,0.042,0.147,0.254,0.359,0.461,0.560,0.653,0.743,0.827,0.907,0.982,1.053,1.117,1.175,1.223,1.261,1.286,1.295,1.286,1.259,1.212,1.144,1.056,0.951,0.831,0.699,0.559,0.415,0.272,0.132,-0.001,-0.124,-0.237,-0.337,-0.426,-0.504,-0.572,-0.632,-0.686,-0.736,-0.784,-0.831,-0.878,-0.925,-0.974,-1.023,-1.073,-1.123,-1.173,-1.222,-1.269,-1.313,-1.353,-1.390,-1.421,-1.446,-1.464,-1.474,-1.474,-1.464,-1.442,-1.409,-1.364,-1.306,-1.237,-1.156,-1.066,-0.966,-0.860,-0.749,-0.635,-0.520,-0.405,-0.291,-0.181,-0.073,0.031,0.132
1,-0.075,-0.071,-0.077,-0.089,-0.104,-0.121,-0.137,-0.150,-0.160,-0.166,-0.169,-0.169,-0.167,-0.163,-0.160,-0.158,-0.156,-0.154,-0.153,-0.152,-0.150,-0.146,-0.139,-0.129,-0.116,-0.099,-0.079,-0.055,-0.028,0.000,0.031,0.063,0.095,0.128,0.161,0.193,0.226,0.258,0.289,0.318,0.346,0.372,0.395,0.414,0.431,0.443,0.453,0.459,0.462,0.464,0.466,0.467,0.471,0.476,0.484,0.494,0.507,0.523,0.540,0.558,0.575,0.591,0.605,0.615,0.622,0.626,0.625,0.621,0.614,0.605,0.594,0.582,0.568,0.555,0.540,0.524,0.506,0.485,0.459,0.429,0.393,0.350,0.300,0.242,0.175,0.101,0.020,-0.068,-0.160,-0.256,-0.353,-0.451,-0.546,-0.638,-0.725,-0.804,-0.875,-0.936,-0.986,-1.024,-1.049
1,0.892,0.967,1.027,1.069,1.090,1.090,1.066,1.019,0.950,0.858,0.745,0.613,0.465,0.303,0.129,-0.053,-0.241,-0.430,-0.618,-0.802,-0.978,-1.144,-1.296,-1.433,-1.553,-1.655,-1.736,-1.798,-1.840,-1.862,-1.867,-1.854,-1.827,-1.787,-1.736,-1.676,-1.609,-1.536,-1.459,-1.381,-1.301,-1.221,-1.142,-1.066,-0.992,-0.923,-0.858,-0.799,-0.747,-0.701,-0.662,-0.631,-0.606,-0.588,-0.577,-0.571,-0.570,-0.573,-0.579,-0.588,-0.599,-0.611,-0.624,-0.637,-0.649,-0.660,-0.670,-0.677,-0.681,-0.682,-0.679,-0.671,-0.659,-0.642,-0.620,-0.593,-0.562,-0.527,-0.487,-0.444,-0.398,-0.349,-0.297,-0.244,-0.190,-0.135,-0.080,-0.026,0.025,0.075,0.120,0.161,0.196,0.224,0.246,0.259,0.266,0.265,0.258,0.245,0.226
1,0.190,0.185,0.188,0.202,0.227,0.260,0.301,0.345,0.390,0.431,0.465,0.488,0.496,0.488,0.463,0.421,0.364,0.293,0.211,0.122,0.029,-0.064,-0.153,-0.237,-0.313,-0.381,-0.440,-0.490,-0.533,-0.570,-0.603,-0.632,-0.659,-0.684,-0.708,-0.729,-0.748,-0.763,-0.773,-0.778,-0.775,-0.765,-0.746,-0.721,-0.688,-0.649,-0.606,-0.561,-0.515,-0.470,-0.427,-0.389,-0.356,-0.329,-0.309,-0.296,-0.291,-0.292,-0.300,-0.314,-0.334,-0.359,-0.390,-0.426,-0.467,-0.515,-0.569,-0.629,-0.697,-0.773,-0.856,-0.947,-1.044,-1.146,-1.253,-1.361,-1.470,-1.576,-1.676,-1.770,-1.854,-1.927,-1.988,-2.036,-2.070,-2.091,-2.099,-2.095,-2.079,-2.053,-2.017,-1.971,-1.917,-1.855,-1.785,-1.706,-1.621,-1.528,-1.430,-1.327,-1.222
1,0.803,0.746,0.663,0.556,0.426,0.276,0.112,-0.062,-0.240,-0.415,-0.582,-0.735,-0.869,-0.980,-1.066,-1.125,-1.158,-1.165,-1.148,-1.112,-1.058,-0.992,-0.919,-0.841,-0.764,-0.691,-0.625,-0.568,-0.522,-0.487,-0.463,-0.451,-0.448,-0.454,-0.468,-0.487,-0.511,-0.537,-0.566,-0.596,-0.626,-0.657,-0.686,-0.715,-0.743,-0.769,-0.792,-0.813,-0.829,-0.841,-0.847,-0.845,-0.836,-0.818,-0.789,-0.750,-0.698,-0.634,-0.557,-0.466,-0.361,-0.243,-0.112,0.031,0.183,0.341,0.502,0.663,0.817,0.960,1.087,1.193,1.271,1.318,1.330,1.305,1.241,1.139,1.000,0.827,0.626,0.401,0.160,-0.091,-0.344,-0.591,-0.826,-1.042,-1.233,-1.394,-1.521,-1.613,-1.667,-1.684,-1.665,-1.611,-1.526,-1.413,-1.276,-1.120,-0.949
1,0.817,0.888,0.946,0.990,1.022,1.043,1.054,1.056,1.053,1.045,1.035,1.024,1.014,1.005,1.000,0.998,0.998,1.000,1.004,1.006,1.006,1.001,0.990,0.969,0.937,0.893,0.835,0.765,0.681,0.584,0.477,0.362,0.241,0.118,-0.005,-0.124,-0.236,-0.340,-0.432,-0.511,-0.576,-0.627,-0.664,-0.686,-0.696,-0.695,-0.683,-0.661,-0.631,-0.594,-0.549,-0.497,-0.439,-0.374,-0.301,-0.222,-0.136,-0.043,0.056,0.162,0.272,0.385,0.499,0.613,0.725,0.831,0.931,1.021,1.100,1.166,1.218,1.254,1.274,1.277,1.265,1.237,1.195,1.141,1.077,1.005,0.928,0.848,0.768,0.690,0.617,0.550,0.491,0.441,0.399,0.367,0.344,0.328,0.320,0.317,0.317,0.319,0.320,0.318,0.311,0.295,0.271
